Season,TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_A,FGA_A,FGM2_A,FGA2_A,FGM3_A,FGA3_A,FTM_A,FTA_A,OR_A,DR_A,Ast_A,TO_A,Stl_A,Blk_A,PF_A,BIH,COL,DOL,DUN,MAS,MOR,POM,RPI,RTH,SEL,WLK,WOL
2021,1101,27.17,59.04,19.04,37.48,8.13,21.57,13.83,20.09,9.61,22.83,18.17,13.43,9.35,3.0,5.74,20.78,51.35,15.7,33.87,5.09,17.48,15.09,21.83,7.78,22.65,10.04,18.3,7.09,3.78,5.09,78.66666666666667,96.4,78.16666666666667,85.08333333333333,146.9375,82.5,110.0,323.5,236.76923076923077,116.2,79.33333333333333,178.6153846153846
2021,1102,20.88,46.8,13.92,25.72,6.96,21.08,10.0,14.44,3.56,17.2,12.32,13.16,7.08,2.48,4.92,26.16,52.36,18.4,31.16,7.76,21.2,11.84,17.2,9.0,23.12,14.72,13.36,6.0,2.12,4.52,273.22222222222223,253.9,263.5,283.3333333333333,238.3125,305.9375,292.8125,323.5,236.76923076923077,260.4,295.3333333333333,178.6153846153846
2021,1103,26.57,60.71,17.19,32.62,9.38,28.1,14.05,18.62,9.0,25.24,12.81,11.62,4.71,3.76,5.95,26.95,62.24,20.33,41.29,6.62,20.95,12.24,17.0,9.95,22.57,12.43,11.38,5.71,2.43,6.9,105.0,112.0,109.41666666666667,103.66666666666667,102.5625,170.625,119.5,323.5,236.76923076923077,112.0,122.22222222222223,178.6153846153846
2021,1104,27.8,64.57,17.13,34.17,10.67,30.4,13.3,18.47,10.4,25.97,14.13,13.83,8.63,4.33,4.93,25.1,62.0,19.1,41.17,6.0,20.83,13.57,19.77,9.97,24.63,11.03,15.03,8.0,4.83,4.43,8.11111111111111,7.8,18.416666666666668,18.916666666666668,26.5,24.5,25.0625,323.5,236.76923076923077,8.4,6.888888888888889,178.6153846153846
2021,1105,23.13,57.87,17.6,38.67,5.53,19.2,11.53,18.4,9.4,25.47,11.0,14.67,5.47,3.6,6.93,23.33,59.4,17.73,39.6,5.6,19.8,14.93,22.2,10.2,25.67,12.53,12.47,8.07,2.67,5.47,197.22222222222223,162.4,217.83333333333334,292.6666666666667,289.1875,327.125,338.25,323.5,236.76923076923077,215.8,277.6666666666667,178.6153846153846
2021,1106,21.28,56.06,15.11,36.61,6.17,19.44,15.5,23.94,9.17,23.78,9.72,15.61,6.11,2.39,6.22,25.33,57.89,19.33,39.44,6.0,18.44,14.89,21.39,8.94,25.78,12.61,14.33,7.72,4.17,7.06,335.1111111111111,331.8,338.8181818181818,330.6363636363636,344.9375,342.875,351.0,323.5,236.76923076923077,336.4,342.3333333333333,178.6153846153846
2021,1107,24.69,55.19,18.31,36.25,6.38,18.94,13.62,18.81,5.81,21.88,11.69,12.12,6.12,1.81,6.0,25.12,55.88,18.0,35.25,7.12,20.62,11.31,16.38,7.75,23.38,12.25,13.88,5.62,4.0,6.06,242.44444444444446,262.7,245.33333333333334,247.75,258.3125,195.8125,256.5,323.5,236.76923076923077,259.8,216.44444444444446,178.6153846153846
2021,1108,22.89,58.26,16.95,38.47,5.95,19.79,14.37,19.79,8.63,19.58,9.32,13.21,7.58,1.58,6.32,25.42,52.21,18.37,31.84,7.05,20.37,17.74,26.16,7.79,23.89,14.74,14.84,6.74,4.16,5.53,315.22222222222223,282.5,315.5833333333333,321.75,348.3125,343.375,342.6875,323.5,236.76923076923077,312.8,332.6666666666667,178.6153846153846
2021,1110,24.8,55.7,15.8,31.9,9.0,23.8,10.5,14.9,6.6,23.0,12.8,15.4,7.3,4.7,10.6,26.8,58.4,21.8,41.2,5.0,17.2,15.0,22.4,9.3,23.4,11.7,12.3,8.5,2.5,9.6,173.22222222222223,179.0,193.11111111111111,198.33333333333334,227.4375,274.25,253.6875,323.5,236.76923076923077,165.8,189.375,178.6153846153846
2021,1111,23.21,57.29,15.0,32.12,8.21,25.17,13.54,18.92,8.88,22.04,11.33,11.12,7.54,3.17,8.08,25.46,57.83,18.12,35.96,7.33,21.88,10.0,13.88,8.75,24.75,12.62,13.04,5.83,4.54,9.92,173.77777777777777,165.2,190.0,185.5,186.0,211.1875,198.9375,323.5,236.76923076923077,174.8,183.66666666666666,178.6153846153846
