Season,TeamID,FGM,FGA,FGM2,FGA2,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_A,FGA_A,FGM2_A,FGA2_A,FGM3_A,FGA3_A,FTM_A,FTA_A,OR_A,DR_A,Ast_A,TO_A,Stl_A,Blk_A,PF_A,BIH,COL,DOL,DUN,MAS,MOR,POM,RPI,RTH,SEL,WLK,WOL
2015,1101,21.43,52.93,14.18,33.75,7.25,19.18,10.89,14.96,8.25,19.64,11.86,12.82,5.93,1.18,20.61,25.04,50.86,18.86,34.14,6.18,16.71,15.61,22.71,10.04,25.89,12.93,13.46,5.86,4.25,16.54,306.6666666666667,293.8,304.2857142857143,327.125,320.1111111111111,324.05555555555554,330.22222222222223,303.8,302.6666666666667,304.6666666666667,314.5,288.75
2015,1102,23.62,50.76,16.45,30.52,7.17,20.24,10.31,15.66,8.79,20.79,14.9,11.72,6.31,1.97,17.83,22.69,50.48,14.55,28.24,8.14,22.24,12.34,17.9,10.03,21.07,14.45,12.38,5.79,3.62,17.07,225.93333333333334,215.73333333333332,225.92857142857142,176.0,221.83333333333334,190.38888888888889,201.44444444444446,258.6,202.83333333333334,206.75,184.6875,231.16666666666666
2015,1103,23.15,56.35,13.74,29.41,9.41,26.94,11.65,17.65,11.97,23.94,12.41,12.18,6.26,4.47,18.85,21.53,53.18,16.15,36.88,5.38,16.29,14.79,21.79,11.0,24.03,10.44,12.21,6.97,2.82,16.85,112.8,106.66666666666667,122.07142857142857,116.625,115.61111111111111,106.61111111111111,121.5,118.4,113.66666666666667,116.5,110.5625,119.58333333333333
2015,1104,22.03,50.26,15.45,29.77,6.58,20.48,16.0,22.16,9.52,23.1,10.35,12.1,6.29,3.61,19.29,21.71,52.03,15.42,32.65,6.29,19.39,14.81,20.84,10.65,22.16,11.81,12.1,5.03,2.32,19.55,59.333333333333336,58.86666666666667,55.642857142857146,54.375,55.0,52.72222222222222,57.611111111111114,66.1,51.25,54.75,62.375,62.583333333333336
2015,1105,20.68,52.64,14.93,32.86,5.75,19.79,14.18,21.89,12.43,21.5,12.04,14.14,5.64,2.36,19.75,24.75,54.29,19.5,38.46,5.25,15.82,13.96,22.43,12.32,22.86,12.0,11.86,6.96,2.96,19.14,333.26666666666665,325.73333333333335,336.57142857142856,335.0,336.1111111111111,345.6111111111111,336.8333333333333,323.1,339.1666666666667,336.4166666666667,335.8125,334.8333333333333
2015,1106,25.78,59.37,20.07,43.26,5.7,16.11,13.44,20.56,13.33,25.93,13.41,13.7,6.07,4.19,18.0,23.89,57.22,18.0,39.7,5.89,17.52,13.3,20.37,10.74,23.74,12.04,13.33,7.3,2.93,18.33,233.8,217.2,250.0,275.875,279.5,292.44444444444446,265.8888888888889,241.9,279.1666666666667,248.75,234.0,219.5
2015,1107,22.06,50.16,15.91,33.06,6.16,17.09,15.22,20.0,10.0,23.62,10.44,11.69,5.66,1.62,16.5,21.0,50.0,13.41,29.19,7.59,20.81,10.62,15.19,8.09,20.78,11.56,12.47,4.78,3.44,18.88,159.2,168.06666666666666,152.14285714285714,178.625,157.72222222222223,164.77777777777777,153.16666666666666,135.1,165.33333333333334,160.16666666666666,158.5625,127.5
2015,1108,22.2,57.23,17.33,40.1,4.87,17.13,14.1,21.47,11.3,20.6,8.7,11.67,5.87,2.7,17.97,26.4,55.97,20.1,39.47,6.3,16.5,15.07,22.37,11.57,26.13,13.4,12.57,5.2,3.33,17.5,342.6666666666667,340.8,346.57142857142856,343.875,347.3888888888889,340.6111111111111,340.55555555555554,344.3,348.4166666666667,347.0,345.0,346.25
2015,1110,20.7,44.82,14.24,27.52,6.45,17.3,10.88,15.42,5.7,19.39,12.36,11.21,5.94,2.55,14.67,21.39,47.03,16.15,31.73,5.24,15.3,10.55,15.55,8.91,20.88,10.94,12.61,5.06,2.76,17.03,154.46666666666667,160.13333333333333,158.0,182.75,163.16666666666666,154.11111111111111,176.88888888888889,131.5,186.66666666666666,171.5,167.25,137.16666666666666
2015,1111,21.97,55.24,15.55,34.97,6.41,20.28,13.14,18.55,11.38,23.45,10.97,13.72,4.21,2.1,19.0,25.34,55.31,20.1,39.03,5.24,16.28,14.17,20.76,10.03,24.93,12.55,11.45,6.21,3.21,19.17,251.26666666666668,263.2,242.21428571428572,298.125,266.1111111111111,275.22222222222223,291.5,263.9,277.0,275.25,291.3125,249.08333333333334
2015,1112,26.71,54.56,21.65,40.5,5.06,14.06,17.97,25.71,10.82,26.41,14.21,11.21,7.18,3.59,17.91,20.18,51.53,14.85,35.32,5.32,16.21,12.94,18.71,7.59,20.88,9.85,14.15,4.68,2.56,21.12,7.2,6.666666666666667,8.214285714285714,3.75,6.333333333333333,4.111111111111111,5.222222222222222,6.6,8.083333333333334,8.166666666666666,8.875,8.333333333333334
2015,1113,23.62,53.16,16.81,33.59,6.81,19.56,15.38,23.0,10.72,23.88,12.94,13.88,5.91,2.28,18.94,24.0,53.34,18.5,38.19,5.5,15.16,12.94,18.62,8.31,22.91,12.34,12.97,6.12,4.19,21.09,110.33333333333333,109.06666666666666,109.85714285714286,68.5,86.55555555555556,70.61111111111111,65.33333333333333,108.3,73.91666666666667,83.08333333333333,69.4375,112.16666666666667
2015,1114,23.73,57.13,16.8,36.73,6.93,20.4,14.57,20.53,10.47,23.57,12.1,10.47,5.7,2.63,19.1,24.2,54.37,17.1,34.9,7.1,19.47,15.03,22.2,10.7,26.3,12.63,13.4,4.67,2.77,18.6,255.2,258.93333333333334,266.0,210.875,249.22222222222223,222.88888888888889,244.0,292.5,257.3333333333333,263.4166666666667,271.3125,279.8333333333333
2015,1115,20.5,51.19,14.16,32.09,6.34,19.09,12.41,18.25,10.16,18.78,10.09,15.28,8.84,3.38,19.47,22.03,49.47,15.47,31.69,6.56,17.78,16.25,24.16,12.25,23.25,13.0,16.19,7.5,2.72,17.06,308.3333333333333,307.6666666666667,317.92857142857144,330.5,321.94444444444446,336.0,328.05555555555554,301.9,322.3333333333333,318.5,329.3125,308.0
2015,1116,27.41,61.26,20.74,42.21,6.68,19.06,16.53,22.82,13.0,22.76,16.15,11.74,7.76,4.76,18.97,24.24,56.29,18.0,38.65,6.24,17.65,15.44,21.65,11.82,23.53,12.56,15.97,5.53,2.94,19.29,25.4,24.133333333333333,27.5,32.0,27.61111111111111,29.055555555555557,34.333333333333336,21.2,24.5,25.333333333333332,24.0625,24.083333333333332
2015,1117,22.5,55.82,16.93,38.43,5.57,17.39,12.79,18.39,10.79,24.61,10.75,13.5,5.18,3.04,17.21,24.75,58.04,18.18,38.18,6.57,19.86,13.57,20.14,12.0,25.5,11.79,11.86,6.64,2.68,16.75,268.26666666666665,270.1333333333333,258.07142857142856,252.0,248.44444444444446,302.27777777777777,252.72222222222223,268.5,266.25,272.3333333333333,265.8125,259.5
2015,1119,25.62,58.59,18.28,35.79,7.34,22.79,12.83,18.76,10.55,23.62,14.14,13.34,6.14,3.55,20.69,25.86,56.48,20.03,40.14,5.83,16.34,15.38,23.0,10.86,24.97,14.07,13.21,7.0,3.62,18.79,159.53333333333333,160.73333333333332,175.14285714285714,180.375,181.88888888888889,174.16666666666666,213.38888888888889,220.5,209.41666666666666,189.66666666666666,185.5625,170.5
2015,1120,21.44,53.38,14.18,32.65,7.26,20.74,17.38,26.06,10.03,21.18,10.47,12.91,6.71,2.5,20.44,25.35,53.88,19.5,36.29,5.85,17.59,15.85,22.56,10.94,26.26,12.85,14.56,6.68,4.41,21.71,146.93333333333334,139.0,131.64285714285714,120.5,126.44444444444444,138.33333333333334,148.11111111111111,138.3,114.83333333333333,119.16666666666667,148.3125,145.0
2015,1122,21.96,55.07,16.96,38.43,5.0,16.64,15.11,22.89,11.89,22.04,11.82,14.18,6.32,3.82,17.57,25.64,53.61,18.14,34.18,7.5,19.43,14.89,20.61,9.11,25.46,13.86,13.86,7.93,3.21,19.57,314.73333333333335,321.06666666666666,311.57142857142856,304.25,305.6111111111111,302.94444444444446,292.6111111111111,317.1,314.5833333333333,313.8333333333333,316.0,310.4166666666667
2015,1123,21.76,52.38,14.07,29.48,7.69,22.9,12.93,18.55,10.07,22.21,12.31,14.07,5.17,2.34,19.34,24.03,51.62,17.97,34.62,6.07,17.0,15.1,21.72,8.9,23.52,12.34,11.86,7.45,3.41,17.83,260.1333333333333,254.86666666666667,264.2857142857143,265.0,269.27777777777777,280.6111111111111,250.5,237.6,247.33333333333334,251.91666666666666,222.5625,261.5
2015,1124,23.94,55.16,16.94,36.84,7.0,18.31,14.25,21.38,14.5,24.03,14.41,12.38,8.03,3.84,16.72,21.69,53.62,15.97,34.38,5.72,19.25,11.22,17.34,11.19,20.06,15.19,12.34,6.34,4.0,18.09,18.0,16.933333333333334,15.285714285714286,14.875,16.11111111111111,37.0,15.166666666666666,14.4,16.666666666666668,16.0,17.8125,18.916666666666668
2015,1125,25.77,54.35,15.9,28.29,9.87,26.06,12.35,17.9,9.32,23.97,15.19,13.74,6.35,1.97,16.45,25.84,57.42,18.58,36.26,7.26,21.16,11.23,15.9,10.03,22.68,13.29,12.74,6.58,3.55,19.1,118.66666666666667,121.73333333333333,130.64285714285714,124.375,121.16666666666667,147.38888888888889,136.16666666666666,120.7,150.25,139.08333333333334,138.9375,123.16666666666667
2015,1126,19.1,48.77,14.23,32.07,4.87,16.7,13.97,19.67,11.33,20.77,7.83,13.73,5.27,2.57,19.53,20.5,48.17,15.07,31.73,5.43,16.43,15.67,22.33,10.77,21.6,10.93,12.63,6.17,3.3,17.83,329.6666666666667,335.53333333333336,334.85714285714283,328.125,334.77777777777777,326.1666666666667,333.8333333333333,342.4,333.8333333333333,337.6666666666667,327.625,332.6666666666667
2015,1127,19.47,49.37,14.37,32.7,5.1,16.67,13.0,19.67,8.87,21.77,8.4,13.77,5.5,2.43,18.0,23.7,52.57,16.13,32.37,7.57,20.2,12.03,17.77,10.5,24.93,13.37,12.93,6.37,2.3,19.07,342.8666666666667,342.1333333333333,343.7857142857143,341.0,342.8333333333333,308.5,332.44444444444446,337.0,342.75,342.3333333333333,339.5,345.5
2015,1129,24.19,53.35,15.48,31.1,8.71,22.26,12.77,17.55,8.52,24.03,11.71,10.23,5.97,2.32,17.23,21.84,52.1,16.1,33.68,5.74,18.42,11.52,16.42,8.42,22.39,10.71,12.35,4.68,3.1,16.77,59.666666666666664,64.2,61.142857142857146,65.0,63.5,64.16666666666667,66.61111111111111,47.6,71.33333333333333,68.0,70.0625,55.916666666666664
